model,tolerance,point_id,time,rewards,result
FIL5,0.0001,40,187746541,0.6171603864;0.6723226753;0.9759575301;0.5420057418;0.4979084929;3.305354826,0.029098459010878
FIL5,0.0001,41,181892297,0.5873761727;0.6535009475;0.9479876888;0.2765668766;0.2839738359;2.749405522,0.457850325221481
FIL5,0.0001,42,188345958,0.08003449855;0.3064863726;0.9831931311;0.4932154788;0.04370187633;1.906631357,2.41040836982536
FIL5,0.0001,43,187967390,0.324415874;0.5359557371;0.9757880302;0.4368533864;0.2057969182;2.478809946,0.826763365481149
FIL5,0.0001,44,183736670,0.59901448;0.7193401251;0.9682406171;0.3740965526;0.330093712;2.990785487,0.211070340049704
FIL5,0.0001,45,188674441,0.6625493788;0.7783073843;0.9645903523;0.2631422977;0.2598654792;2.928454892,0.380812060723164
FIL5,0.0001,46,189331130,0.2722342589;0.3369892438;0.9171572815;0.4532488386;0.3043546904;2.283984313,1.17678114571074
FIL5,0.0001,47,184800907,0.5705927262;0.7411222691;0.9172765311;0.1964175098;0.1855778255;2.610986862,0.771185906875217
FIL5,0.0001,48,182664045,0.2089421836;0.3826982467;0.9333654086;0.3539762605;0.1169644145;1.995946514,2.01716912663148
FIL5,0.0001,49,190262717,0.3704716327;0.6793548325;0.9833227022;0.3917176331;0.210039452;2.634906252,0.620045790308926
FIL5,1E-06,0,184807554,0.05133100936;0.07901943238;0.9692728404;0.6107664027;0.07381679057;1.784206475,2.90118610587327
FIL5,1E-06,1,180758186,0.09138290255;0.7914945068;0.9805739512;0.0521078227;0.02954834894;1.945107532,2.61328842766427
FIL5,1E-06,2,187063169,0.2750842777;0.6938343663;0.9684369345;0.0807854073;0.06973633466;2.08787732,2.00236605915526
FIL5,1E-06,3,188023426,0.1022066309;0.1113962224;0.7266247623;0.3247098387;0.2757075158;1.54064497,3.58263191533396
FIL5,1E-06,4,184805803,0.1254024764;0.5604761858;0.6350190798;0.02943864185;0.03502764083;1.385364025,4.43658939832578
FIL5,1E-06,5,184524315,0.621674848;0.7640935833;0.9422921911;0.3302344346;0.3036300775;2.961925135,0.282915601038492
FIL5,1E-06,6,183841569,0.6401558019;0.7724363787;0.9869996738;0.5848531621;0.4790043205;3.463449337,0.106850620256423
FIL5,1E-06,7,182647019,0.6091635672;0.6064799378;0.9559269199;0.520181937;0.4954767249;3.187229087,0.02232320165936
FIL5,1E-06,8,184235905,0.3969728445;0.7237547589;0.9768146473;0.1997790603;0.1595730405;2.456894352,1.03472817780723
FIL5,1E-06,9,185197222,0.5084352806;0.680261604;0.9131373734;0.1007686259;0.08778517136;2.290388055,1.44419841879319
FIL5,1E-06,10,182691917,0.3594412954;0.4929235096;0.9812431533;0.6020124607;0.3339152128;2.769535632,0.340574398631617
FIL5,1E-06,11,183519830,0.6798753273;0.756303468;0.9115786043;0.5015546841;0.4597691089;3.309081192,0.084312546459356
FIL5,1E-06,12,183960555,0.2107788666;0.2143365297;0.8464253748;0.2546957221;0.255769164;1.782005657,2.65380823483672
FIL5,1E-06,13,182938325,0.6334897302;0.6561871994;0.789606808;0.288253021;0.3317478058;2.699284564,0.516260874090469
FIL5,1E-06,14,184931530,0.487555265;0.7248085534;0.9713000728;0.4462205622;0.2983437419;2.928228195,0.245458599491314
FIL5,1E-06,15,183809332,0.1234815016;0.09287303806;0.6725533966;0.4098702849;0.4505158209;1.749294042,2.82549406108241
FIL5,1E-06,16,189267619,0.5100981562;0.550018648;0.9465854625;0.3892975083;0.3586884723;2.754688247,0.347045322070929
FIL5,1E-06,17,182657132,0.441336318;0.6173050189;0.933772239;0.212403252;0.186839296;2.391656124,1.07223859258197
FIL5,1E-06,18,182588043,0.2999352903;0.7983361905;0.9473197804;0.2148790983;0.1344153002;2.39488566,1.22465586818831
FIL5,1E-06,19,183093237,0.5022306668;0.5091604146;0.9258710053;0.2873321324;0.3011570295;2.525751248,0.714906098124876
FIL5,1E-06,20,188293791,0.3717686322;0.6042812253;0.9795417582;0.5081314001;0.2530691038;2.716792119,0.444194726975325
FIL5,1E-06,21,190358896,0.6606035675;0.7916269905;0.9337182173;0.1721456738;0.1772034152;2.735297864,0.680564517759678
FIL5,1E-06,22,183285380,0.5899734263;0.5561917123;0.9125215747;0.522365363;0.5059634853;3.087015562,0.043468105710492
FIL5,1E-06,23,183084606,0.5863344063;0.5821596646;0.8381963101;0.1724701579;0.2310147997;2.410175339,1.03645128817772
FIL5,1E-06,24,187970190,0.03596646532;0.03522429286;0.4391058245;0.3638609242;0.3110778728;1.18523538,5.25346175496098
FIL5,1E-06,25,182317020,0.51236459;0.6044826146;0.8982952823;0.3365482757;0.3060140054;2.657704768,0.512423667015341
FIL5,1E-06,26,183922788,0.008656305634;0.1885978739;0.8427737737;0.003271379995;0.002973209042;1.046272542,6.03332751184403
FIL5,1E-06,27,184339011,0.5397097674;0.7839239143;0.9725119632;0.453390103;0.3219006626;3.071436411,0.175875485316039
FIL5,1E-06,28,188629329,0.4133061555;0.3817894051;0.9352524422;0.3798133661;0.373331432;2.483492801,0.740755047701896
FIL5,1E-06,29,183087621,0.6183938688;0.7354303863;0.9407914805;0.2343567583;0.2438990538;2.772871548,0.515042355138672
FIL5,1E-06,30,187415342,0.2635587636;0.6473738329;0.9759432971;0.1975910051;0.09672675002;2.181193649,1.65279860559342
FIL5,1E-06,31,182432749,0.599117862;0.6225990125;0.9678378214;0.4071317946;0.3780099662;2.974696457,0.160750639083552
FIL5,1E-06,32,190096501,0.5292028895;0.611949839;0.8889996283;0.5277631633;0.4311813315;2.989096852,0.109943662114335
FIL5,1E-06,33,182625921,0.6882321537;0.7311521895;0.9651468964;0.2863713722;0.2991045255;2.970007137,0.302499318829296
FIL5,1E-06,34,183808872,0.6325956524;0.7771168413;0.9740230068;0.3325708245;0.3084902922;3.024796617,0.251946897322808
FIL5,1E-06,35,183184945,0.06045259555;0.1083978119;0.8562880368;0.08911637194;0.01028081826;1.124535634,5.59236077538387
FIL5,1E-06,36,190318662,0.08993346879;0.2504128382;0.8944417748;0.1400518963;0.09840561951;1.473245598,3.94654689787544
FIL5,1E-06,37,184285580,0.3533896736;0.6195185058;0.9534329497;0.2786272177;0.1697119587;2.374680306,1.09817516210282
FIL5,1E-06,38,183594052,0.5243328974;0.4804832122;0.9430217928;0.3303531974;0.3519318134;2.630122913,0.521960877956417
FIL5,1E-06,39,184859512,0.268352129;0.220874839;0.846868587;0.5218961536;0.4862609202;2.344252629,1.06242173993781
FIL5,1E-06,40,190328383,0.6171603864;0.6723226753;0.9759575301;0.5420057418;0.4979084929;3.305354826,0.029098459010878
FIL5,1E-06,41,184664172,0.5873761727;0.6535009475;0.9479876888;0.2765668766;0.2839738359;2.749405522,0.457850325221481
FIL5,1E-06,42,186126007,0.08003449855;0.3064863726;0.9831931311;0.4932154788;0.04370187633;1.906631357,2.41040836982536
FIL5,1E-06,43,184899852,0.324415874;0.5359557371;0.9757880302;0.4368533864;0.2057969182;2.478809946,0.826763365481149
FIL5,1E-06,44,183167850,0.59901448;0.7193401251;0.9682406171;0.3740965526;0.330093712;2.990785487,0.211070340049704
FIL5,1E-06,45,180117308,0.6625493788;0.7783073843;0.9645903523;0.2631422977;0.2598654792;2.928454892,0.380812060723164
FIL5,1E-06,46,187628450,0.2722342589;0.3369892438;0.9171572815;0.4532488386;0.3043546904;2.283984313,1.17678114571074
FIL5,1E-06,47,184304122,0.5705927262;0.7411222691;0.9172765311;0.1964175098;0.1855778255;2.610986862,0.771185906875217
FIL5,1E-06,48,190066445,0.2089421836;0.3826982467;0.9333654086;0.3539762605;0.1169644145;1.995946514,2.01716912663148
FIL5,1E-06,49,186355900,0.3704716327;0.6793548325;0.9833227022;0.3917176331;0.210039452;2.634906252,0.620045790308926
FIL5,1E-08,0,185869241,0.05133100936;0.07901943238;0.9692728404;0.6107664027;0.07381679057;1.784206475,2.90118610587327
FIL5,1E-08,1,182388810,0.09138290255;0.7914945068;0.9805739512;0.0521078227;0.02954834894;1.945107532,2.61328842766427
FIL5,1E-08,2,184367764,0.2750842777;0.6938343663;0.9684369345;0.0807854073;0.06973633466;2.08787732,2.00236605915526
FIL5,1E-08,3,183897790,0.1022066309;0.1113962224;0.7266247623;0.3247098387;0.2757075158;1.54064497,3.58263191533396
FIL5,1E-08,4,186948191,0.1254024764;0.5604761858;0.6350190798;0.02943864185;0.03502764083;1.385364025,4.43658939832578
FIL5,1E-08,5,182798471,0.621674848;0.7640935833;0.9422921911;0.3302344346;0.3036300775;2.961925135,0.282915601038492
FIL5,1E-08,6,182874996,0.6401558019;0.7724363787;0.9869996738;0.5848531621;0.4790043205;3.463449337,0.106850620256423
FIL5,1E-08,7,187232924,0.6091635672;0.6064799378;0.9559269199;0.520181937;0.4954767249;3.187229087,0.02232320165936
FIL5,1E-08,8,198330265,0.3969728445;0.7237547589;0.9768146473;0.1997790603;0.1595730405;2.456894352,1.03472817780723
FIL5,1E-08,9,190969828,0.5084352806;0.680261604;0.9131373734;0.1007686259;0.08778517136;2.290388055,1.44419841879319
FIL5,1E-08,10,183801970,0.3594412954;0.4929235096;0.9812431533;0.6020124607;0.3339152128;2.769535632,0.340574398631617
FIL5,1E-08,11,182644839,0.6798753273;0.756303468;0.9115786043;0.5015546841;0.4597691089;3.309081192,0.084312546459356
FIL5,1E-08,12,188799678,0.2107788666;0.2143365297;0.8464253748;0.2546957221;0.255769164;1.782005657,2.65380823483672
FIL5,1E-08,13,183430712,0.6334897302;0.6561871994;0.789606808;0.288253021;0.3317478058;2.699284564,0.516260874090469
FIL5,1E-08,14,183891424,0.487555265;0.7248085534;0.9713000728;0.4462205622;0.2983437419;2.928228195,0.245458599491314
FIL5,1E-08,15,185035640,0.1234815016;0.09287303806;0.6725533966;0.4098702849;0.4505158209;1.749294042,2.82549406108241
FIL5,1E-08,16,184817446,0.5100981562;0.550018648;0.9465854625;0.3892975083;0.3586884723;2.754688247,0.347045322070929
FIL5,1E-08,17,184663133,0.441336318;0.6173050189;0.933772239;0.212403252;0.186839296;2.391656124,1.07223859258197
FIL5,1E-08,18,183398465,0.2999352903;0.7983361905;0.9473197804;0.2148790983;0.1344153002;2.39488566,1.22465586818831
FIL5,1E-08,19,181881670,0.5022306668;0.5091604146;0.9258710053;0.2873321324;0.3011570295;2.525751248,0.714906098124876
FIL5,1E-08,20,181784506,0.3717686322;0.6042812253;0.9795417582;0.5081314001;0.2530691038;2.716792119,0.444194726975325
FIL5,1E-08,21,185758185,0.6606035675;0.7916269905;0.9337182173;0.1721456738;0.1772034152;2.735297864,0.680564517759678
FIL5,1E-08,22,182014400,0.5899734263;0.5561917123;0.9125215747;0.522365363;0.5059634853;3.087015562,0.043468105710492
FIL5,1E-08,23,183647373,0.5863344063;0.5821596646;0.8381963101;0.1724701579;0.2310147997;2.410175339,1.03645128817772
FIL5,1E-08,24,277182208,0.03596646532;0.03522429286;0.4391058245;0.3638609242;0.3110778728;1.18523538,5.25346175496098
FIL5,1E-08,25,184295956,0.51236459;0.6044826146;0.8982952823;0.3365482757;0.3060140054;2.657704768,0.512423667015341
FIL5,1E-08,26,183657581,0.008656305634;0.1885978739;0.8427737737;0.003271379995;0.002973209042;1.046272542,6.03332751184403
FIL5,1E-08,27,189679169,0.5397097674;0.7839239143;0.9725119632;0.453390103;0.3219006626;3.071436411,0.175875485316039
FIL5,1E-08,28,183314438,0.4133061555;0.3817894051;0.9352524422;0.3798133661;0.373331432;2.483492801,0.740755047701896
FIL5,1E-08,29,183937860,0.6183938688;0.7354303863;0.9407914805;0.2343567583;0.2438990538;2.772871548,0.515042355138672
FIL5,1E-08,30,186773130,0.2635587636;0.6473738329;0.9759432971;0.1975910051;0.09672675002;2.181193649,1.65279860559342
FIL5,1E-08,31,184493051,0.599117862;0.6225990125;0.9678378214;0.4071317946;0.3780099662;2.974696457,0.160750639083552
FIL5,1E-08,32,183022491,0.5292028895;0.611949839;0.8889996283;0.5277631633;0.4311813315;2.989096852,0.109943662114335
FIL5,1E-08,33,183001063,0.6882321537;0.7311521895;0.9651468964;0.2863713722;0.2991045255;2.970007137,0.302499318829296
FIL5,1E-08,34,183782511,0.6325956524;0.7771168413;0.9740230068;0.3325708245;0.3084902922;3.024796617,0.251946897322808
FIL5,1E-08,35,185490813,0.06045259555;0.1083978119;0.8562880368;0.08911637194;0.01028081826;1.124535634,5.59236077538387
FIL5,1E-08,36,182278260,0.08993346879;0.2504128382;0.8944417748;0.1400518963;0.09840561951;1.473245598,3.94654689787544
FIL5,1E-08,37,182109152,0.3533896736;0.6195185058;0.9534329497;0.2786272177;0.1697119587;2.374680306,1.09817516210282
FIL5,1E-08,38,184290840,0.5243328974;0.4804832122;0.9430217928;0.3303531974;0.3519318134;2.630122913,0.521960877956417
FIL5,1E-08,39,182760313,0.268352129;0.220874839;0.846868587;0.5218961536;0.4862609202;2.344252629,1.06242173993781
FIL5,1E-08,40,193721835,0.6171603864;0.6723226753;0.9759575301;0.5420057418;0.4979084929;3.305354826,0.029098459010878
FIL5,1E-08,41,184875099,0.5873761727;0.6535009475;0.9479876888;0.2765668766;0.2839738359;2.749405522,0.457850325221481
FIL5,1E-08,42,182901594,0.08003449855;0.3064863726;0.9831931311;0.4932154788;0.04370187633;1.906631357,2.41040836982536
FIL5,1E-08,43,182733475,0.324415874;0.5359557371;0.9757880302;0.4368533864;0.2057969182;2.478809946,0.826763365481149
FIL5,1E-08,44,182918580,0.59901448;0.7193401251;0.9682406171;0.3740965526;0.330093712;2.990785487,0.211070340049704
FIL5,1E-08,45,183545418,0.6625493788;0.7783073843;0.9645903523;0.2631422977;0.2598654792;2.928454892,0.380812060723164
FIL5,1E-08,46,187188280,0.2722342589;0.3369892438;0.9171572815;0.4532488386;0.3043546904;2.283984313,1.17678114571074
FIL5,1E-08,47,182249338,0.5705927262;0.7411222691;0.9172765311;0.1964175098;0.1855778255;2.610986862,0.771185906875217
FIL5,1E-08,48,183270172,0.2089421836;0.3826982467;0.9333654086;0.3539762605;0.1169644145;1.995946514,2.01716912663148
FIL5,1E-08,49,183059450,0.3704716327;0.6793548325;0.9833227022;0.3917176331;0.210039452;2.634906252,0.620045790308926
FIL5,1E-10,0,187434060,0.05133100936;0.07901943238;0.9692728404;0.6107664027;0.07381679057;1.784206475,2.90118610587327
FIL5,1E-10,1,183914822,0.09138290255;0.7914945068;0.9805739512;0.0521078227;0.02954834894;1.945107532,2.61328842766427
FIL5,1E-10,2,186396169,0.2750842777;0.6938343663;0.9684369345;0.0807854073;0.06973633466;2.08787732,2.00236605915526
FIL5,1E-10,3,183641633,0.1022066309;0.1113962224;0.7266247623;0.3247098387;0.2757075158;1.54064497,3.58263191533396
FIL5,1E-10,4,184502721,0.1254024764;0.5604761858;0.6350190798;0.02943864185;0.03502764083;1.385364025,4.43658939832578
FIL5,1E-10,5,183383508,0.621674848;0.7640935833;0.9422921911;0.3302344346;0.3036300775;2.961925135,0.282915601038492
FIL5,1E-10,6,183134943,0.6401558019;0.7724363787;0.9869996738;0.5848531621;0.4790043205;3.463449337,0.106850620256423
FIL5,1E-10,7,189535514,0.6091635672;0.6064799378;0.9559269199;0.520181937;0.4954767249;3.187229087,0.02232320165936
FIL5,1E-10,8,186809443,0.3969728445;0.7237547589;0.9768146473;0.1997790603;0.1595730405;2.456894352,1.03472817780723
FIL5,1E-10,9,182988885,0.5084352806;0.680261604;0.9131373734;0.1007686259;0.08778517136;2.290388055,1.44419841879319
FIL5,1E-10,10,184859079,0.3594412954;0.4929235096;0.9812431533;0.6020124607;0.3339152128;2.769535632,0.340574398631617
FIL5,1E-10,11,187712778,0.6798753273;0.756303468;0.9115786043;0.5015546841;0.4597691089;3.309081192,0.084312546459356
FIL5,1E-10,12,185765899,0.2107788666;0.2143365297;0.8464253748;0.2546957221;0.255769164;1.782005657,2.65380823483672
FIL5,1E-10,13,184221928,0.6334897302;0.6561871994;0.789606808;0.288253021;0.3317478058;2.699284564,0.516260874090469
FIL5,1E-10,14,182455272,0.487555265;0.7248085534;0.9713000728;0.4462205622;0.2983437419;2.928228195,0.245458599491314
FIL5,1E-10,15,185039771,0.1234815016;0.09287303806;0.6725533966;0.4098702849;0.4505158209;1.749294042,2.82549406108241
FIL5,1E-10,16,186549044,0.5100981562;0.550018648;0.9465854625;0.3892975083;0.3586884723;2.754688247,0.347045322070929
FIL5,1E-10,17,185566764,0.441336318;0.6173050189;0.933772239;0.212403252;0.186839296;2.391656124,1.07223859258197
FIL5,1E-10,18,185495992,0.2999352903;0.7983361905;0.9473197804;0.2148790983;0.1344153002;2.39488566,1.22465586818831
FIL5,1E-10,19,187143125,0.5022306668;0.5091604146;0.9258710053;0.2873321324;0.3011570295;2.525751248,0.714906098124876
FIL5,1E-10,20,183450178,0.3717686322;0.6042812253;0.9795417582;0.5081314001;0.2530691038;2.716792119,0.444194726975325
FIL5,1E-10,21,183708061,0.6606035675;0.7916269905;0.9337182173;0.1721456738;0.1772034152;2.735297864,0.680564517759678
FIL5,1E-10,22,183725641,0.5899734263;0.5561917123;0.9125215747;0.522365363;0.5059634853;3.087015562,0.043468105710492
FIL5,1E-10,23,182426742,0.5863344063;0.5821596646;0.8381963101;0.1724701579;0.2310147997;2.410175339,1.03645128817772
FIL5,1E-10,24,182371586,0.03596646532;0.03522429286;0.4391058245;0.3638609242;0.3110778728;1.18523538,5.25346175496098
FIL5,1E-10,25,184341649,0.51236459;0.6044826146;0.8982952823;0.3365482757;0.3060140054;2.657704768,0.512423667015341
FIL5,1E-10,26,182847996,0.008656305634;0.1885978739;0.8427737737;0.003271379995;0.002973209042;1.046272542,6.03332751184403
FIL5,1E-10,27,182782113,0.5397097674;0.7839239143;0.9725119632;0.453390103;0.3219006626;3.071436411,0.175875485316039
FIL5,1E-10,28,183097410,0.4133061555;0.3817894051;0.9352524422;0.3798133661;0.373331432;2.483492801,0.740755047701896
FIL5,1E-10,29,183909691,0.6183938688;0.7354303863;0.9407914805;0.2343567583;0.2438990538;2.772871548,0.515042355138672
FIL5,1E-10,30,183372532,0.2635587636;0.6473738329;0.9759432971;0.1975910051;0.09672675002;2.181193649,1.65279860559342
FIL5,1E-10,31,183756381,0.599117862;0.6225990125;0.9678378214;0.4071317946;0.3780099662;2.974696457,0.160750639083552
FIL5,1E-10,32,183132883,0.5292028895;0.611949839;0.8889996283;0.5277631633;0.4311813315;2.989096852,0.109943662114335
FIL5,1E-10,33,182255806,0.6882321537;0.7311521895;0.9651468964;0.2863713722;0.2991045255;2.970007137,0.302499318829296
FIL5,1E-10,34,182190402,0.6325956524;0.7771168413;0.9740230068;0.3325708245;0.3084902922;3.024796617,0.251946897322808
FIL5,1E-10,35,182233566,0.06045259555;0.1083978119;0.8562880368;0.08911637194;0.01028081826;1.124535634,5.59236077538387
FIL5,1E-10,36,182975614,0.08993346879;0.2504128382;0.8944417748;0.1400518963;0.09840561951;1.473245598,3.94654689787544
FIL5,1E-10,37,185658099,0.3533896736;0.6195185058;0.9534329497;0.2786272177;0.1697119587;2.374680306,1.09817516210282
FIL5,1E-10,38,183706842,0.5243328974;0.4804832122;0.9430217928;0.3303531974;0.3519318134;2.630122913,0.521960877956417
FIL5,1E-10,39,183540766,0.268352129;0.220874839;0.846868587;0.5218961536;0.4862609202;2.344252629,1.06242173993781
FIL5,1E-10,40,183341375,0.6171603864;0.6723226753;0.9759575301;0.5420057418;0.4979084929;3.305354826,0.029098459010878
FIL5,1E-10,41,190067158,0.5873761727;0.6535009475;0.9479876888;0.2765668766;0.2839738359;2.749405522,0.457850325221481
FIL5,1E-10,42,190174160,0.08003449855;0.3064863726;0.9831931311;0.4932154788;0.04370187633;1.906631357,2.41040836982536
FIL5,1E-10,43,184669682,0.324415874;0.5359557371;0.9757880302;0.4368533864;0.2057969182;2.478809946,0.826763365481149
FIL5,1E-10,44,184498125,0.59901448;0.7193401251;0.9682406171;0.3740965526;0.330093712;2.990785487,0.211070340049704
FIL5,1E-10,45,188534027,0.6625493788;0.7783073843;0.9645903523;0.2631422977;0.2598654792;2.928454892,0.380812060723164
FIL5,1E-10,46,183662837,0.2722342589;0.3369892438;0.9171572815;0.4532488386;0.3043546904;2.283984313,1.17678114571074
FIL5,1E-10,47,186702745,0.5705927262;0.7411222691;0.9172765311;0.1964175098;0.1855778255;2.610986862,0.771185906875217
FIL5,1E-10,48,190183297,0.2089421836;0.3826982467;0.9333654086;0.3539762605;0.1169644145;1.995946514,2.01716912663148
FIL5,1E-10,49,183632697,0.3704716327;0.6793548325;0.9833227022;0.3917176331;0.210039452;2.634906252,0.620045790308926
FIL6,0.01,0,222302565,0.6957059592;0.7382151374;0.9178699541;0.08037851955;0.07552502608;0.5194519487;3.027146545,1.18396377161872
FIL6,0.01,1,220081794,0.4708723958;0.4547395302;0.9572978239;0.347497714;0.1688322345;0.3583318027;2.757571501,1.41858728527358
FIL6,0.01,2,218619316,0.1131031475;0.5307208202;0.95330872;0.5286613551;0.1793437344;0.1116112534;2.416749031,2.5694459904584
FIL6,0.01,3,217831898,0.5908297486;0.7328672301;0.9778517015;0.3517625486;0.2689999107;0.493477778;3.415788918,0.352628818682735
FIL6,0.01,4,219180759,0.07245391349;0.05611437826;0.4478210474;0.214022711;0.2327820291;0.7123642216;1.735558301,5.34016223097034
FIL6,0.01,5,223306613,0.5875294126;0.5528386928;0.9628220435;0.3762819673;0.3024132085;0.5999884025;3.381873727,0.297296454939912
FIL6,0.01,6,226281359,0.2960647966;0.3424575609;0.9167285948;0.2284188415;0.1657307636;0.4307330337;2.380133591,2.50217648073387
FIL6,0.01,7,217548677,0.6981282364;0.7159706081;0.8802997062;0.324463097;0.3380674665;0.6593178123;3.616246926,0.216449445375918
FIL6,0.01,8,219369423,0.08846687286;0.4336252813;0.931857689;0.5420647708;0.06122489274;0.09020410183;2.147443608,3.54773114285583
FIL6,0.01,9,222450532,0.5887473293;0.7162668248;0.9833960257;0.4736908647;0.4358049322;0.6582270503;3.856133027,0.05753339675943
FIL6,0.01,10,218785533,0.1934079559;0.2702299462;0.9443344776;0.2372496221;0.2492393467;0.3517786716;2.24624002,2.98412440727284
FIL6,0.01,11,218345629,0.6750915138;0.7434588829;0.8739236858;0.09079632588;0.08925527208;0.6415239106;3.114049591,1.01779960644061
FIL6,0.01,12,218504765,0.6293245261;0.7193564087;0.9526868099;0.2173429988;0.2370217354;0.7003150083;3.456047487,0.406195911879407
FIL6,0.01,13,218982207,0.395714333;0.8134124679;0.9795647649;0.4634109288;0.2162582536;0.3036319763;3.171992724,0.745285238910032
FIL6,0.01,14,223628953,0.3149875258;0.7141327018;0.9802471439;0.5102877817;0.1926701091;0.2613918839;2.973717146,1.06350363273908
FIL6,0.01,15,219092772,0.3094899034;0.4486181006;0.9157724247;0.1706214241;0.2218950174;0.4749957779;2.541392648,2.02030805082431
FIL6,0.01,16,224140577,0.4490232485;0.5905745317;0.9825207994;0.5979615301;0.5649471408;0.6021165156;3.787143766,0.018915860100568
FIL6,0.01,17,219510600,0.7318482841;0.7867325641;0.9455779772;0.215178228;0.2403892705;0.7410901482;3.660816472,0.35935606081298
FIL6,0.01,18,219261232,0.7130784026;0.7890789132;0.9809776556;0.1310790619;0.09152258168;0.2766061316;2.982342747,1.33728040102993
FIL6,0.01,19,219470815,0.09688780848;0.263709492;0.5025358944;0.01592965323;0.01681152409;0.1302166281;1.026091,9.19392684692615
FIL6,0.01,20,220184636,0.3961093909;0.538167585;0.9806397932;0.3514581572;0.324788041;0.4866646282;3.077827596,0.706755168699511
FIL6,0.01,21,223261543,0.652873282;0.6741178691;0.9764837515;0.4574091323;0.389578485;0.6673667836;3.817829303,0.066815503456798
FIL6,0.01,22,219209374,0.7319003297;0.7709442865;0.9421954966;0.507297009;0.5248143822;0.7462198412;4.223371345,0.267997753073895
FIL6,0.01,23,223083917,0.541688834;0.7528707909;0.9771371624;0.4621237644;0.3449702166;0.5007860523;3.579576821,0.173860342661739
FIL6,0.01,24,219052926,0.6942908933;0.7587539868;0.9713293363;0.3178776841;0.2760516424;0.6100262665;3.628329809,0.248092191132066
FIL6,0.01,25,221792903,0.6826594676;0.7652663272;0.9659625365;0.2392072254;0.1651788616;0.4388032217;3.25707764,0.688406561506714
FIL6,0.01,26,232748348,0.5291107526;0.480629327;0.8901073921;0.02014802783;0.01514001923;0.1724136605;2.107549179,3.77461951723402
FIL6,0.01,27,241640061,0.4523638075;0.5106485435;0.9742619191;0.1575542077;0.1122754671;0.2476661791;2.454770124,2.40647474400465
FIL6,0.01,28,237767426,0.6645707233;0.6886336002;0.9830056786;0.5928507472;0.5512641896;0.7251562154;4.205481154,0.189176624503494
FIL6,0.01,29,231252513,0.5670113129;0.7008945741;0.5572414884;0.02125001741;0.02230398046;0.6220459685;2.490747342,2.56216635976921
FIL6,0.01,30,220987902,0.760516465;0.8202443079;0.9729416483;0.4037933026;0.3929450456;0.7350091368;4.085449906,0.255349782188823
FIL6,0.01,31,220022292,0.6561704237;0.6161368416;0.8242342251;0.2855534316;0.3512648895;0.6722799718;3.405639783,0.346695901967528
FIL6,0.01,32,222896595,0.5964719157;0.6664976727;0.8395548989;0.3494781197;0.2710319415;0.4645509189;3.187585467,0.598523955072473
FIL6,0.01,33,221430529,0.5935636463;0.7339234568;0.973138945;0.5262025263;0.4465499402;0.5930807128;3.866459227,0.054316701130473
FIL6,0.01,34,222456648,0.4304122386;0.5665939579;0.8148199622;0.07053012231;0.09056487958;0.6078217923;2.580742953,2.05460719976209
FIL6,0.01,35,217957004,0.3169573847;0.2662448852;0.883530841;0.3773962742;0.3958851571;0.7415726227;2.981587165,0.924868421275067
FIL6,0.01,36,223225366,0.1416078612;0.2676993183;0.961300555;0.2582156202;0.304231226;0.2152106401;2.148265221,3.40111458813852
FIL6,0.01,37,218303536,0.6192515834;0.6538403907;0.9720511816;0.3245448353;0.2917821925;0.6269924766;3.48846266,0.259946981644189
FIL6,0.01,38,219983492,0.4095017006;0.317699405;0.9267383332;0.4897078894;0.4000201562;0.6965005595;3.240168044,0.442267229833622
FIL6,0.01,39,222160180,0.5113073267;0.6947882065;0.9527024869;0.2190948874;0.1571662112;0.4345821335;2.969641252,1.076892849496
FIL6,0.01,40,220237996,0.5591616667;0.7198846701;0.9788686865;0.3409300639;0.1515606933;0.3168620639;3.067267844,0.912501836111579
FIL6,0.01,41,223933516,0.2855876537;0.3707364275;0.932186728;0.3003488104;0.3375180774;0.4777309863;2.704108683,1.50897752800848
FIL6,0.01,42,220579168,0.6676730142;0.7123868297;0.8276643639;0.08682754872;0.09898957651;0.6392596021;3.032800935,1.13393876768205
FIL6,0.01,43,220239381,0.6499631758;0.6615970403;0.9723608646;0.5569135894;0.4607052957;0.6469322594;3.948472225,0.04529977526442
FIL6,0.01,44,222994121,0.4958506935;0.181642033;0.3988591134;0.2028645573;0.3224267631;0.463860938;2.065504098,3.79113318049048
FIL6,0.01,45,225130921,0.02598226058;0.05125063725;0.984433552;0.4475861567;0.438784137;0.04028299661;1.98831974,4.28203079048163
FIL6,0.01,46,219352467,0.6153859928;0.6228449902;0.9756568697;0.5022754409;0.4713778935;0.7036394098;3.891180597,0.032408517074205
FIL6,0.01,47,220582037,0.5565256405;0.4805192641;0.9546320513;0.5535756852;0.4962336161;0.720610083;3.76209634,0.017482255981918
FIL6,0.01,48,225854357,0.3221688235;0.4745604841;0.9491476728;0.4280972619;0.2973916677;0.410094336;2.881460246,1.07816715471356
FIL6,0.01,49,220545268,0.3959716145;0.4918792332;0.9729367117;0.3774025926;0.3230013987;0.4856578715;3.046849422,0.744593531583796
FIL6,0.0001,0,223701774,0.6957059592;0.7382151374;0.9178699541;0.08037851955;0.07552502608;0.5194519487;3.027146545,1.18396377161872
FIL6,0.0001,1,218709064,0.4708723958;0.4547395302;0.9572978239;0.347497714;0.1688322345;0.3583318027;2.757571501,1.41858728527358
